Fecha,LNG,Pipelines,Gas Fields,Gas Plants,Supply,Imports,Domestic,Consumption,TYPE
2021-04-15,613.32,6735.36,237.3,1009.64,8595.61,7348.68,1246.93,9470.62,MEAS
2021-04-16,621.09,6526.8,239.36,1002,8389.25,7147.89,1241.36,9364.31,MEAS
2021-04-17,297.78,6280.53,239.27,950.47,7768.05,6578.31,1189.74,8079.59,MEAS
2021-04-18,161.23,5920.23,235.94,997.88,7315.29,6081.47,1233.82,7506.11,MEAS
2021-04-19,161.23,6537.28,237.28,1013.21,7949,6698.51,1250.49,8437.41,MEAS
2021-04-20,161.23,6338.9,236.07,970.95,7707.16,6500.14,1207.02,8307.95,MEAS
2021-04-21,161.23,6206.74,231.31,1054.88,7654.17,6367.98,1286.19,8105.73,MEAS
2021-04-22,161.23,6253.4,235.56,1037.25,7687.45,6414.64,1272.82,8450.71,MEAS
2021-04-23,161.23,6176.55,234.17,993.42,7565.37,6337.78,1227.59,8293.68,MEAS
2021-04-24,161.23,5799.42,235.02,1014.68,7210.36,5960.66,1249.7,7881.16,MEAS
2021-04-25,161.23,5406.56,236.28,1076.9,6880.97,5567.79,1313.18,7605.53,MEAS
2021-04-26,161.23,5938.91,249.93,1066.64,7416.71,6100.14,1316.57,8370.86,MEAS
2021-04-27,161.23,6393.12,258.05,1097.64,7910.05,6554.36,1355.7,8492.99,MEAS
2021-04-28,171.12,6429.96,237.2,1080.1,7918.38,6601.08,1317.3,8274.65,MEAS
2021-04-29,161.23,6499.72,236.73,1085.99,7983.69,6660.96,1322.73,8524.79,MEAS
2021-04-30,163.73,6285.32,238.95,1081.45,7769.45,6449.05,1320.4,8274.86,MEAS
2021-05-01,159.32,6095.12,239.34,1124.97,7618.75,6254.43,1364.32,7088.17,MEAS
2021-05-02,236.14,5408.11,238.52,1122.02,7004.8,5644.25,1360.55,7229.04,MEAS
2021-05-03,228.26,5871.14,238.4,1049.65,7387.45,6099.4,1288.05,7681.96,MEAS
2021-05-04,159.31,6618.69,235.22,1047.28,8060.5,6778,1282.5,8059.13,MEAS
2021-05-05,159.32,6698.9,238.73,1159.21,8256.17,6858.22,1397.95,8166.28,MEAS
2021-05-06,159.32,6948.97,238.6,1146.83,8493.72,7108.29,1385.44,8194.29,MEAS
2021-05-07,189.77,6466.45,231.63,1136.66,8024.51,6656.22,1368.29,8073.04,MEAS
2021-05-08,159.31,6052.89,238.22,1110.91,7561.34,6212.21,1349.13,7662.94,MEAS
2021-05-09,210.23,5873.99,235.83,1189.51,7509.56,6084.21,1425.34,7674.68,MEAS
2021-05-10,159.32,6163.44,231.77,1157.04,7711.57,6322.76,1388.81,8060.3,MEAS
2021-05-11,159.32,6747.9,237.73,1122.13,8267.08,6907.22,1359.86,8377.74,MEAS
2021-05-12,159.32,6983.56,228.42,1081.05,8452.35,7142.88,1309.47,8400.45,MEAS
2021-05-13,159.32,6547.17,232.3,1043.92,7982.71,6706.49,1276.22,7979.49,MEAS
2021-05-14,159.32,6482.4,233.04,1066.29,7941.04,6641.71,1299.33,7815.73,MEAS
2021-05-15,158.49,6224.6,232.13,1061.09,7676.31,6383.09,1293.22,7599.12,MEAS
2021-05-16,158.27,5995.96,232.97,1052.15,7439.36,6154.24,1285.13,7369.86,MEAS
2021-05-17,158.27,6294.58,231.11,988.42,7672.38,6452.85,1219.53,8193.62,MEAS
2021-05-18,158.27,6701.36,232.45,994.99,8087.08,6859.63,1227.44,7948.76,MEAS
2021-05-19,159.31,6864.39,230.53,1018.16,8272.39,7023.7,1248.69,7825.73,MEAS
2021-05-20,159.31,6679.09,224.21,1009.63,8072.24,6838.4,1233.84,7957.04,MEAS
2021-05-21,166.28,6333.99,227.64,1096.38,7824.28,6500.27,1324.02,8061.94,MEAS
2021-05-22,169.27,6157.51,230.77,1096.93,7654.47,6326.77,1327.7,7821.03,MEAS
2021-05-23,159.32,5930.86,230.94,1129.78,7450.89,6090.17,1360.72,7572.29,MEAS
2021-05-24,160.36,6158.51,222.35,1139.76,7680.98,6318.87,1362.11,7913.9,MEAS
2021-05-25,159.32,6538.03,222.46,1122.91,8042.72,6697.35,1345.37,8220.89,MEAS
2021-05-26,159.32,6471.99,227.23,1058.47,7917.01,6631.31,1285.7,8043.06,MEAS
2021-05-27,169.07,6658.55,231.29,1014.54,8073.46,6827.62,1245.83,8211.57,MEAS
2021-05-28,159.32,6617.9,233.94,1080.25,8091.41,6777.21,1314.2,8301.7,MEAS
2021-05-29,159.32,6791.28,237.69,1026.6,8214.89,6950.6,1264.29,7939.71,MEAS
2021-05-30,159.32,6467.05,237.34,1031.84,7895.54,6626.36,1269.17,7505.24,MEAS
2021-05-31,159.32,6181.86,228.21,1014.41,7583.79,6341.17,1242.62,8091.74,MEAS
2021-06-01,158.84,6704.72,212.86,952.51,8028.92,6863.56,1165.37,7738.27,CONF
2021-06-02,158.83,7076.88,233.52,996.35,8465.59,7235.72,1229.87,7939.02,CONF
2021-06-03,158.83,7000.24,233.49,1018.42,8410.98,7159.08,1251.91,7865.69,CONF
2021-06-04,158.83,7114.19,231.49,943.96,8448.48,7273.03,1175.45,7880.04,CONF
2021-06-05,172.14,6818.78,231.19,982.63,8204.74,6990.92,1213.82,7856.36,CONF
2021-06-06,183.65,5965.35,231.19,998.5,7378.7,6149.01,1229.69,7821.73,CONF
2021-06-07,158.84,6176.07,231.19,1020,7586.11,6334.91,1251.2,7926.4,CONF
2021-06-08,158.84,7132.78,232,962.62,8486.25,7291.62,1194.63,8166.69,CONF
2021-06-09,158.84,7040.75,232.89,986.49,8418.95,7199.58,1219.37,8254.48,CONF
2021-06-10,158.84,7473.98,233.04,972.59,8838.46,7632.82,1205.64,8381.78,CONF
2021-06-11,158.84,6495.76,232.05,967.09,7853.74,6654.6,1199.14,8481.95,CONF
2021-06-12,180.9,6683.13,230.18,940.25,8034.45,6864.03,1170.42,8114.13,CONF
2021-06-13,210.52,6434.73,230.18,940.55,7815.98,6645.25,1170.73,7962.17,CONF
2021-06-14,158.83,6583.53,230.18,940.55,7913.09,6742.36,1170.72,8164.62,CONF
2021-06-15,158.84,7105.95,229.38,1034.72,8528.88,7264.78,1264.1,8279.52,CONF
2021-06-16,158.83,7214.25,229.9,1016.02,8619,7373.08,1245.92,8222.71,CONF
2021-06-17,200.07,7443.8,229.46,996.1,8869.42,7643.86,1225.56,8444.14,CONF
2021-06-18,227.05,7089.53,230.57,1016.06,8563.2,7316.57,1246.63,8131.55,CONF
2021-06-19,195.95,6734.02,230.15,981.76,8141.88,6929.96,1211.91,7894.53,CONF
2021-06-20,193.89,6600.27,230.15,981.75,8006.06,6794.15,1211.9,7703.93,CONF
2021-06-21,195.95,6809.17,230.15,981.75,8217.02,7005.11,1211.9,8053.09,CONF
2021-06-22,181.86,7248.64,230.15,986.71,8647.37,7430.5,1216.87,8367.2,CONF
2021-06-23,182.16,7447.16,229.3,979.49,8838.11,7629.32,1208.79,8412.21,CONF
2021-06-24,158.83,7456.81,225.03,953.74,8794.41,7615.65,1178.77,8373,CONF
2021-06-25,158.84,7110.14,223.37,977.06,8469.4,7268.98,1200.43,8403.38,CONF
2021-06-26,158.83,6570.37,223.7,957.22,7910.13,6729.2,1180.92,8148.75,CONF
2021-06-27,158.83,6606.71,223.7,957.22,7946.46,6765.54,1180.92,7631.17,CONF
2021-06-28,158.83,6978.61,223.7,957.21,8318.36,7137.45,1180.91,8102.26,CONF
2021-06-29,158.83,7049.45,235.3,980.64,8424.22,7208.28,1215.94,7975.6,CONF
2021-06-30,158.83,7118.21,234.62,960.92,8472.59,7277.05,1195.54,7838.55,CONF
