Date,RF1,RF2,RF3,RF4,RF5,RF6,RF7,RF8,RF9,RF10,RF11,RF12
2019-09-20,"1,062,324.00","30,972.00","90,000.00",461.00,"3,876.00","2,168.00","97,623.00","5,441.00","108,719.00",813.00,0.00,"715,915.00"
2019-09-21,"1,037,521.00","30,996.00","60,000.00",480.00,"3,759.00","2,603.00","95,309.00","5,504.00","105,455.00",814.00,0.00,"726,415.00"
2019-09-22,"1,106,969.00","31,043.00","60,000.00",566.00,"3,759.00","2,587.00","71,493.00","5,502.00","103,465.00",815.00,0.00,"821,137.00"
2019-09-23,"1,096,745.00","31,026.00","45,000.00",774.00,783.00,"2,000.00","108,032.00","5,463.00","106,820.00",816.00,0.00,"789,490.00"
2019-09-24,"1,061,957.00","30,930.00","45,000.00",809.00,"3,810.00","2,146.00","96,801.00","5,506.00","108,388.00",817.00,0.00,"761,416.00"
2019-09-25,"1,120,347.00","31,024.00","45,000.00",567.00,"5,031.00","2,620.00","67,321.00","5,587.00","108,368.00",818.00,0.00,"847,329.00"
2019-09-26,"1,125,800.00","31,026.00","45,000.00",437.00,"3,200.00","2,459.00","63,531.00","5,466.00","108,670.00",819.00,0.00,"858,477.00"
2019-09-27,"1,130,361.00","31,069.00","45,000.00",501.00,"3,746.00","2,168.00","64,890.00","5,441.00","108,277.00",820.00,0.00,"861,708.00"
2019-09-28,"1,040,423.00","31,085.00","35,154.00",482.00,"3,397.00","2,603.00","59,243.00","5,504.00","104,703.00",821.00,0.00,"791,227.00"
2019-09-29,"1,041,542.00","31,003.00","45,000.00",294.00,"3,397.00","2,587.00","78,293.00","5,502.00","103,562.00",822.00,0.00,"764,870.00"
2019-09-30,"1,041,637.00","30,959.00","45,000.00",174.00,"3,397.00","2,154.00","105,411.00","5,463.00","103,130.00",823.00,0.00,"738,913.00"
2019-10-01,"1,025,753.00","30,985.00","45,000.00",406.00,"3,624.00","2,049.00","112,725.00",438.00,"103,189.00",824.00,0.00,"720,395.00"
2019-10-02,"976,618.00","30,967.00","45,000.00",707.00,"3,624.00","2,322.00","94,995.00","5,332.00","103,425.00",825.00,0.00,"683,596.00"
2019-10-03,"1,050,036.00","30,943.00","37,423.00",722.00,"3,790.00","2,088.00","114,591.00",615.00,"103,316.00",826.00,0.00,"749,460.00"
2019-10-04,"1,032,463.00","30,893.00","40,000.00","1,189.00","3,948.00","2,145.00","99,200.00",465.00,"101,486.00",827.00,0.00,"746,153.00"
2019-10-05,"1,017,018.00","30,828.00","41,645.00",833.00,"3,577.00","2,573.00","71,980.00",512.00,"87,207.00",828.00,0.00,"770,970.00"
2019-10-06,"1,025,678.00","30,904.00","45,000.00",729.00,"3,577.00","2,551.00","71,171.00",450.00,"77,270.00",829.00,0.00,"787,079.00"
2019-10-07,"1,041,532.00","30,956.00","43,477.00",964.00,"3,577.00","2,072.00","99,857.00",433.00,"97,965.00",830.00,0.00,"755,188.00"
2019-10-08,"1,021,115.00","30,943.00","45,000.00","1,045.00","3,971.00","2,049.00","107,917.00",438.00,"105,728.00",831.00,0.00,"717,103.00"
2019-10-09,"1,026,172.00","30,993.00","45,000.00","1,545.00","5,100.00","2,322.00","106,051.00",409.00,"109,284.00",832.00,0.00,"718,516.00"
2019-10-10,"1,035,951.00","30,989.00","45,000.00","1,138.00","5,008.00","2,088.00","108,548.00",615.00,"107,058.00",833.00,0.00,"728,496.00"
2019-10-11,"1,013,516.00","30,930.00","45,000.00","1,071.00","5,003.00","2,145.00","97,223.00",465.00,"102,973.00",834.00,0.00,"721,828.00"
2019-10-12,"1,010,565.00","30,944.00","44,999.00",929.00,"5,005.00","2,573.00","51,211.00",512.00,"97,120.00",835.00,0.00,"770,410.00"
2019-10-13,"1,016,884.00","30,891.00","45,000.00","1,032.00","5,005.00","2,551.00","92,680.00",450.00,"89,946.00",836.00,0.00,"742,427.00"
2019-10-14,"1,027,166.00","30,884.00","26,451.00","1,442.00","5,005.00","2,072.00","111,657.00",433.00,"102,286.00",500.00,0.00,"749,784.00"
2019-10-15,"1,062,978.00","30,886.00","44,999.00","1,347.00","5,020.00","2,049.00","113,052.00",438.00,"102,737.00",400.00,0.00,"779,325.00"
2019-10-16,"966,951.00","30,907.00","59,999.00","1,235.00","5,001.00","2,322.00","102,449.00",409.00,"106,224.00",400.00,0.00,"785,435.00"
2019-10-17,"983,815.00","30,858.00","53,931.00",884.00,"5,000.00","2,088.00","107,878.00",615.00,"107,981.00",400.00,0.00,"779,283.00"
2019-10-18,"982,962.00","30,828.00","37,070.00",930.00,"6,057.00","2,145.00","106,758.00",465.00,"106,516.00",400.00,0.00,"781,198.00"
2019-10-19,"966,267.00","30,755.00","37,070.00",682.00,"6,004.00","2,573.00","101,627.00",512.00,"100,379.00",300.00,0.00,"792,757.00"
2019-10-20,"968,753.00","30,808.00","37,070.00",882.00,"6,004.00","2,551.00","93,745.00",450.00,"96,120.00",300.00,0.00,"804,845.00"
2019-10-21,"941,895.00","30,762.00","18,988.00",767.00,"6,004.00","2,072.00","99,565.00",433.00,"107,797.00",844.00,0.00,"669,045.00"
2019-10-22,"969,379.00","30,790.00","34,909.00","1,134.00","6,010.00","2,049.00","109,796.00",438.00,"107,788.00",845.00,0.00,"669,837.00"
2019-10-23,"1,097,657.00","30,707.00","49,359.00","1,463.00","6,000.00","2,322.00","112,773.00",409.00,"107,659.00",846.00,0.00,"779,573.00"
2019-10-24,"1,151,751.00","30,792.00","33,920.00","1,355.00","6,008.00","2,088.00","110,147.00",615.00,"105,226.00",847.00,0.00,"853,884.00"
2019-10-25,"1,048,638.00","30,798.00","35,193.00","1,250.00","4,436.00","2,145.00","108,363.00",465.00,"102,924.00",848.00,0.00,"755,961.00"
2019-10-26,"1,055,618.00","31,983.00","52,326.00","1,514.00","4,379.00","2,573.00","102,209.00",512.00,"106,862.00",849.00,0.00,"746,114.00"
2019-10-27,"1,093,794.00","30,702.00","45,964.00","1,382.00","4,379.00","2,551.00","83,329.00",450.00,"97,318.00",850.00,0.00,"820,345.00"
2019-10-28,"1,005,207.00","30,672.00","30,001.00","1,641.00","4,379.00","2,072.00","107,026.00",433.00,"107,320.00",851.00,0.00,"714,816.00"
2019-10-29,"1,162,805.00","30,820.00","40,115.00","1,254.00","4,165.00","2,049.00","107,936.00",438.00,"107,534.00",852.00,0.00,"860,706.00"
2019-10-30,"1,158,047.00","30,792.00","42,043.00","1,149.00","4,302.00","2,322.00","107,348.00",409.00,"107,502.00",853.00,0.00,"854,420.00"
2019-10-31,"1,084,953.00","30,825.00","25,767.00","1,689.00","4,291.00","2,088.00","108,055.00",615.00,"104,458.00",854.00,0.00,"799,840.00"
2019-11-01,"1,085,015.00","30,823.00","37,070.00","1,773.00","4,448.00","2,244.00","105,734.00",591.00,"100,411.00",855.00,0.00,"781,912.00"
2019-11-02,"1,204,262.00","31,049.00","37,070.00","1,815.00","4,263.00","2,059.00","88,906.00",707.00,"101,118.00",856.00,0.00,"929,384.00"
2019-11-03,"1,106,354.00","31,054.00","37,070.00","1,382.00","4,263.00","2,542.00","82,904.00",602.00,"101,734.00",857.00,0.00,"825,091.00"
2019-11-04,"1,107,489.00","31,506.00","37,070.00","1,207.00","4,263.00","2,309.00","108,724.00",620.00,"108,675.00",858.00,0.00,"792,641.00"
2019-11-05,"1,106,377.00","30,885.00","37,070.00","1,361.00","4,556.00","2,166.00","108,774.00",609.00,"108,379.00",859.00,0.00,"783,536.00"
2019-11-06,"1,096,971.00","30,978.00","32,306.00","1,238.00","4,051.00","2,567.00","108,434.00",540.00,"108,177.00",860.00,0.00,"805,625.00"
2019-11-07,"1,114,524.00","31,008.00","45,234.00","1,565.00","4,537.00","2,139.00","111,615.00",571.00,"108,242.00",861.00,0.00,"822,591.00"
2019-11-08,"1,028,083.00","31,009.00","58,199.00","1,726.00","4,434.00","2,244.00","108,431.00",591.00,"108,367.00",862.00,0.00,"718,759.00"
2019-11-09,"967,404.00","30,942.00","26,334.00","1,701.00","4,329.00","2,592.00","96,514.00",590.00,"105,554.00",863.00,0.00,"693,348.00"
2019-11-10,"1,016,593.00","31,018.00","46,399.00","1,692.00","4,329.00","2,542.00","82,799.00",602.00,"100,140.00",864.00,0.00,"741,214.00"
2019-11-11,"943,104.00","30,986.00","13,210.00","1,801.00","4,329.00","2,309.00","100,665.00",620.00,"110,698.00",865.00,0.00,"670,589.00"
2019-11-12,"944,136.00","31,014.00","20,652.00","2,437.00","5,928.00","2,166.00","105,299.00",609.00,"111,670.00",866.00,0.00,"657,864.00"
2019-11-13,"1,060,161.00","30,953.00","31,274.00","2,391.00","4,747.00","2,567.00","109,728.00",540.00,"110,207.00",867.00,0.00,"760,563.00"
2019-11-14,"1,087,294.00","30,933.00","60,000.00","1,148.00","5,237.00","2,139.00","108,617.00",571.00,"108,271.00",868.00,0.00,"763,025.00"
2019-11-15,"1,083,163.00","30,903.00","55,000.00","1,939.00","4,960.00","2,244.00","108,548.00",591.00,"108,264.00",869.00,0.00,"778,495.00"
2019-11-16,"1,078,500.00","30,950.00","54,091.00","1,948.00","4,622.00","2,592.00","94,274.00",590.00,"92,732.00",870.00,0.00,"789,399.00"
2019-11-17,"969,526.00","30,982.00","34,809.00","1,827.00","4,622.00","2,542.00","75,668.00",602.00,"58,746.00",871.00,0.00,"747,367.00"
2019-11-18,"961,053.00","30,995.00","29,206.00","1,438.00","4,622.00","2,059.00","76,522.00",707.00,"68,758.00",872.00,0.00,"740,142.00"
2019-11-19,"1,141,537.00","30,986.00","39,300.00","2,419.00","3,911.00","2,166.00","95,699.00",609.00,"103,951.00",873.00,0.00,"855,420.00"
2019-11-20,"1,030,669.00","30,930.00",0.00,"2,198.00","3,985.00","2,567.00","108,520.00",540.00,"109,600.00",874.00,0.00,"765,307.00"
2019-11-21,"1,133,810.00","30,993.00",0.00,"1,951.00","4,526.00","2,139.00","106,539.00",571.00,"105,569.00",875.00,0.00,"873,885.00"
2019-11-22,"1,031,115.00","31,097.00",0.00,"1,665.00","4,904.00","2,244.00","103,688.00",591.00,"104,330.00",876.00,0.00,"775,570.00"
2019-11-23,"1,031,570.00","31,099.00",0.00,"1,550.00","4,478.00","2,592.00","98,796.00",590.00,"106,372.00",877.00,0.00,"779,064.00"
2019-11-24,"1,083,109.00","31,083.00",0.00,"1,692.00","4,478.00","2,542.00","94,714.00",602.00,"96,505.00",878.00,0.00,"844,155.00"
2019-11-25,"1,083,096.00","31,073.00",0.00,"2,011.00","4,478.00","2,309.00","114,450.00",620.00,"106,750.00",400.00,0.00,"824,396.00"
2019-11-26,"1,071,748.00","31,142.00",0.00,"2,115.00","4,524.00","2,166.00","110,296.00",609.00,"108,865.00",500.00,0.00,"826,012.00"
2019-11-27,"1,113,838.00","30,954.00",0.00,"1,988.00","4,415.00","2,567.00","108,622.00",540.00,"113,672.00",400.00,0.00,"823,359.00"
2019-11-28,"1,082,952.00","31,043.00",0.00,"1,741.00","4,415.00","2,139.00","106,837.00",571.00,"107,962.00",400.00,0.00,"830,765.00"
2019-11-29,"1,082,972.00","31,066.00",0.00,"1,880.00","4,415.00","2,244.00","105,893.00",591.00,"103,456.00",400.00,0.00,"830,765.00"
2019-11-30,"1,082,970.00","31,085.00",0.00,"2,232.00","4,415.00","2,592.00","93,432.00",590.00,"98,487.00",400.00,0.00,"830,765.00"
2019-12-01,"1,091,823.00","31,075.00",0.00,"1,922.00","3,754.00","2,537.00","92,858.00",852.00,"98,445.00",400.00,0.00,"854,166.00"
2019-12-02,"1,083,865.00","31,045.00",0.00,"2,379.00","3,754.00","2,392.00","109,791.00",831.00,"107,278.00",400.00,0.00,"828,430.00"
2019-12-03,"1,083,568.00","31,095.00",0.00,"2,765.00","3,700.00","2,170.00","117,760.00",802.00,"108,815.00",400.00,0.00,"818,629.00"
2019-12-04,"1,079,901.00","31,039.00",0.00,"2,878.00","3,700.00","2,572.00","113,122.00",849.00,"108,853.00",500.00,0.00,"823,290.00"
2019-12-05,"1,083,726.00","31,084.00",0.00,"3,518.00","3,700.00","2,570.00","113,688.00",882.00,"108,822.00",700.00,0.00,"822,780.00"
2019-12-06,"1,114,643.00","31,043.00",0.00,"2,547.00","3,700.00","2,553.00","112,912.00","10,306.00","113,644.00",700.00,0.00,"818,843.00"
2019-12-07,"1,103,945.00","31,105.00",0.00,"2,901.00","4,294.00","2,709.00","106,364.00","14,160.00","98,595.00",500.00,0.00,"840,622.00"
2019-12-08,"1,114,971.00","31,106.00",0.00,"3,087.00","4,294.00","2,537.00","91,486.00",852.00,"99,248.00",500.00,0.00,"854,846.00"
2019-12-09,"1,128,357.00","35,911.00",0.00,"2,967.00","4,294.00","2,392.00","114,118.00",831.00,"108,794.00",500.00,0.00,"817,861.00"
2019-12-10,"1,094,660.00","36,269.00",0.00,"2,768.00","4,928.00","2,170.00","109,310.00",802.00,"108,798.00",700.00,0.00,"852,823.00"
2019-12-11,"1,083,689.00","35,606.00",0.00,"2,845.00","3,700.00","2,572.00","110,590.00",849.00,"108,015.00",800.00,0.00,"852,942.00"
2019-12-12,"1,083,732.00","31,103.00",0.00,"2,985.00","4,664.00","2,570.00","85,819.00",882.00,"96,400.00",800.00,0.00,"893,839.00"
2019-12-13,"1,080,469.00","31,001.00",0.00,"3,602.00","5,079.00","2,553.00","109,502.00",769.00,"108,763.00",800.00,0.00,"858,084.00"
2019-12-14,"1,077,656.00","31,079.00","11,426.00","3,667.00","4,793.00","2,553.00","100,578.00",769.00,"106,732.00",600.00,0.00,"869,179.00"
2019-12-15,"1,079,499.00","31,082.00","16,904.00","3,230.00","4,793.00","2,553.00","93,911.00",769.00,"98,259.00",600.00,0.00,"884,317.00"
2019-12-16,"1,084,058.00","31,023.00",0.00,"3,523.00","4,793.00","2,553.00","115,683.00",769.00,"113,871.00",600.00,0.00,"846,992.00"
2019-12-17,"1,103,752.00","31,042.00","20,000.00","3,812.00","5,163.00","2,170.00","114,357.00",802.00,"114,016.00",600.00,0.00,"816,947.00"
2019-12-18,"1,142,312.00","31,133.00","30,000.00","4,864.00","4,420.00","2,572.00","119,159.00",849.00,"113,910.00",600.00,0.00,"812,246.00"
2019-12-19,"1,114,163.00","42,969.00","17,100.00","3,546.00","4,284.00","2,570.00","115,540.00",882.00,"110,428.00",700.00,0.00,"807,694.00"
2019-12-20,"1,146,888.00","41,440.00","25,000.00","3,805.00","4,210.00","2,553.00","101,107.00",769.00,"103,613.00",700.00,0.00,"830,695.00"
2019-12-21,"1,113,196.00","33,776.00",0.00,"3,667.00","4,316.00","2,709.00","94,285.00",747.00,"111,930.00",500.00,0.00,"837,056.00"
2019-12-22,"1,113,223.00","31,041.00",0.00,"3,518.00","4,316.00","2,537.00","82,417.00",852.00,"113,661.00",500.00,0.00,"849,928.00"
2019-12-23,"1,106,085.00","31,040.00","18,540.00","3,157.00","4,316.00","2,392.00","87,198.00",831.00,"110,755.00",500.00,0.00,"848,054.00"
2019-12-24,"1,091,735.00","31,167.00","25,000.00","3,493.00","3,700.00","2,616.00","62,682.00",798.00,"94,384.00",100.00,0.00,"837,517.00"
2019-12-25,"1,079,206.00","31,190.00","18,704.00","3,093.00","3,700.00","2,616.00","64,779.00",798.00,"89,281.00",0.00,0.00,"840,500.00"
2019-12-26,"950,076.00","31,217.00","20,540.00","2,963.00","3,700.00","2,570.00","78,044.00",882.00,"112,436.00",0.00,0.00,"701,287.00"
2019-12-27,"929,324.00","31,271.00",0.00,"2,733.00","3,700.00","2,553.00","79,047.00",769.00,"114,553.00",200.00,0.00,"701,314.00"
2019-12-28,"897,790.00","31,273.00",0.00,"2,524.00","3,700.00","2,709.00","70,699.00",747.00,"114,692.00",200.00,0.00,"701,422.00"
2019-12-29,"929,516.00","31,228.00",0.00,"2,611.00","2,726.00","2,537.00","58,710.00",852.00,"114,774.00",200.00,0.00,"701,496.00"
2019-12-30,"937,585.00","31,140.00",0.00,"2,604.00","3,700.00","2,392.00","68,693.00",831.00,"113,986.00",200.00,0.00,"701,422.00"
2019-12-31,"898,330.00","31,146.00",0.00,"2,504.00","3,700.00","2,616.00","51,977.00",798.00,"99,361.00",0.00,0.00,"701,422.00"
2020-01-01,"930,039.00","31,148.00","22,111.00","2,434.00","2,373.00","2,552.00","56,446.00","1,148.00","93,783.00",200.00,0.00,"741,685.00"
2020-01-02,"929,816.00","31,082.00","5,000.00","3,253.00","3,500.00","2,441.00","102,571.00",985.00,"107,510.00",200.00,0.00,"681,737.00"
2020-01-03,"893,593.00","31,159.00",0.00,"3,534.00","3,500.00","2,399.00","103,862.00","1,142.00","112,071.00",200.00,0.00,"675,808.00"
2020-01-04,"964,319.00","31,261.00",0.00,"4,371.00","3,500.00","2,552.00","98,147.00","1,025.00","113,868.00",400.00,0.00,"679,624.00"
2020-01-05,"929,878.00","31,282.00",0.00,"4,455.00","3,500.00","2,386.00","85,601.00","1,009.00","101,784.00",400.00,0.00,"704,233.00"
2020-01-06,"929,792.00","32,100.00",0.00,"3,882.00","3,500.00","2,226.00","117,173.00",921.00,"114,451.00",400.00,0.00,"659,176.00"
2020-01-07,"981,487.00","31,204.00",0.00,"4,176.00","3,500.00","2,326.00","111,464.00","1,092.00","113,122.00",700.00,0.00,"667,110.00"
2020-01-08,"1,033,346.00","31,199.00",0.00,"3,462.00","3,500.00","2,552.00","115,020.00","1,148.00","110,373.00",700.00,0.00,"666,308.00"
2020-01-09,"1,084,911.00","31,115.00",0.00,"2,997.00","3,500.00","2,441.00","115,514.00",985.00,"114,355.00",900.00,0.00,"661,916.00"
2020-01-10,"1,033,412.00","31,191.00",0.00,"3,270.00","3,500.00","2,399.00","104,332.00","1,142.00","114,495.00",900.00,0.00,"672,882.00"
2020-01-11,"1,033,308.00","31,275.00",0.00,"3,440.00","3,500.00","2,552.00","97,140.00","1,025.00","110,737.00",900.00,0.00,"683,748.00"
2020-01-12,"1,091,696.00","31,177.00","10,000.00","3,335.00","3,500.00","2,386.00","90,765.00","1,009.00","98,667.00",900.00,0.00,"702,291.00"
2020-01-13,"1,066,423.00","31,203.00","15,846.00","3,115.00","3,500.00","2,226.00","109,435.00",921.00,"114,295.00",900.00,0.00,"821,867.00"
2020-01-14,"1,084,995.00","31,272.00","22,863.00","2,869.00","3,500.00","2,280.00","112,636.00","1,071.00","114,860.00",900.00,0.00,"818,032.00"
2020-01-15,"1,144,581.00","31,169.00","4,988.00","2,564.00","3,500.00","2,502.00","108,887.00","1,126.00","114,354.00",900.00,0.00,"822,387.00"
2020-01-16,"1,136,530.00","31,170.00",323.00,"2,488.00","3,500.00","2,393.00","108,572.00",965.00,"112,328.00",900.00,0.00,"824,730.00"
2020-01-17,"1,139,941.00","31,139.00",0.00,"2,381.00","3,500.00","2,352.00","103,083.00","1,119.00","114,306.00",900.00,0.00,"828,272.00"
2020-01-18,"1,133,089.00","31,169.00",0.00,"2,471.00","3,500.00","2,502.00","81,561.00","1,004.00","114,419.00",500.00,0.00,"849,651.00"
2020-01-19,"1,134,233.00","31,155.00",0.00,"2,521.00","3,500.00","2,340.00","79,848.00",989.00,"111,884.00",500.00,0.00,"905,213.00"
2020-01-20,"1,135,837.00","31,130.00",0.00,"2,784.00","3,500.00","2,183.00","110,728.00",903.00,"114,213.00",500.00,0.00,"872,029.00"
2020-01-21,"1,143,817.00","31,141.00",0.00,"3,025.00","3,500.00","2,280.00","107,503.00","1,071.00","114,147.00",500.00,0.00,"875,309.00"
2020-01-22,"1,134,841.00","31,119.00",0.00,"2,645.00",0.00,"2,502.00","118,648.00","1,126.00","114,286.00","1,000.00",0.00,"864,547.00"
2020-01-23,"1,136,527.00","31,138.00",0.00,"3,308.00","3,500.00","2,393.00","109,803.00",965.00,"112,249.00","1,000.00",0.00,"874,910.00"
2020-01-24,"1,134,577.00","31,116.00",0.00,"2,681.00","3,500.00","2,352.00","100,035.00","1,119.00","114,147.00","1,000.00",0.00,"882,802.00"
2020-01-25,"1,135,635.00","31,139.00",0.00,"2,591.00","3,500.00","2,502.00","85,736.00","1,004.00","114,285.00",800.00,0.00,"896,940.00"
2020-01-26,"1,175,388.00","31,178.00",0.00,"2,944.00","3,500.00","2,340.00","78,217.00",989.00,"114,258.00",800.00,0.00,"904,447.00"
2020-01-27,"1,076,891.00","31,201.00",0.00,"3,663.00","3,500.00","2,183.00","109,625.00",903.00,"114,432.00",800.00,0.00,"821,542.00"
2020-01-28,"1,115,977.00","31,162.00",0.00,"3,298.00","3,500.00","2,280.00","117,823.00","1,071.00","114,481.00",600.00,0.00,"813,334.00"
2020-01-29,"1,116,035.00","31,119.00",0.00,"1,294.00","3,500.00","2,502.00","106,598.00","1,126.00","114,231.00",600.00,0.00,"824,852.00"
2020-01-30,"1,144,467.00","31,062.00",0.00,"1,785.00","3,500.00","2,393.00","110,788.00",965.00,"114,180.00",600.00,0.00,"824,852.00"
2020-01-31,"1,156,448.00","31,092.00","27,863.00","2,915.00","3,500.00","2,352.00","90,699.00","1,119.00","97,583.00",800.00,0.00,"820,770.00"
2020-02-01,"1,074,494.00","31,145.00","36,383.00","3,687.00","4,021.00","2,584.00","26,429.00","1,316.00","72,615.00",600.00,0.00,"895,150.00"
2020-02-02,"1,038,420.00","31,099.00","35,000.00","3,760.00","4,021.00","2,640.00","16,974.00","1,356.00","70,971.00",600.00,0.00,"875,515.00"
2020-02-03,"1,112,860.00","29,413.00","40,000.00","3,893.00","4,021.00",961.00,"26,416.00","1,479.00","51,844.00",600.00,0.00,"866,547.00"
2020-02-04,"981,552.00","31,096.00",0.00,"3,392.00","3,572.00","2,265.00","56,502.00","1,414.00","51,774.00",600.00,0.00,"834,313.00"
2020-02-05,"1,019,563.00","31,185.00","23,989.00","4,153.00","3,000.00","2,612.00","66,760.00","2,095.00","51,932.00",700.00,0.00,"823,930.00"
2020-02-06,"1,068,898.00","31,085.00","30,000.00","4,527.00","3,644.00","2,648.00","62,203.00","1,422.00","51,888.00",700.00,0.00,"828,891.00"
2020-02-07,"1,090,352.00","31,038.00","29,999.00","3,409.00","4,151.00","2,648.00","64,134.00","1,580.00","51,818.00",800.00,0.00,"827,083.00"
2020-02-08,"1,053,889.00","31,091.00","30,000.00","3,244.00","3,337.00","2,584.00","51,482.00","1,316.00","51,751.00",600.00,0.00,"839,700.00"
2020-02-09,"1,041,319.00","31,079.00","20,000.00","2,574.00","3,337.00","2,640.00","36,136.00","1,356.00","51,736.00",600.00,0.00,"855,073.00"
2020-02-10,"1,033,216.00","31,060.00","30,000.00","2,065.00","3,337.00","2,235.00","51,854.00","1,300.00","51,845.00",600.00,0.00,"839,265.00"
2020-02-11,"1,030,833.00","31,029.00","27,863.00","2,772.00","4,111.00","2,265.00","60,300.00","1,414.00","51,776.00",600.00,0.00,"851,131.00"
2020-02-12,"1,072,007.00","30,976.00","20,000.00","2,404.00","4,219.00","2,612.00","56,933.00","2,095.00","51,756.00",600.00,0.00,"854,536.00"
2020-02-13,"1,001,511.00","31,012.00","27,863.00","2,554.00","4,038.00","2,648.00","57,062.00","1,422.00","51,724.00",600.00,0.00,"854,434.00"
2020-02-14,"1,033,338.00","31,002.00","30,000.00","2,824.00","4,275.00","2,648.00","59,717.00","1,580.00","51,718.00",600.00,0.00,"851,945.00"
2020-02-15,"1,015,406.00","31,061.00","27,863.00","2,483.00","4,724.00","2,584.00","46,865.00","1,316.00","51,777.00",600.00,0.00,"864,795.00"
2020-02-16,"1,000,114.00","31,024.00","6,700.00","2,551.00","4,724.00","2,640.00","24,875.00","1,356.00","51,730.00",600.00,0.00,"866,349.00"
2020-02-17,"999,383.00","31,035.00","17,863.00","2,444.00","4,724.00","2,235.00","69,843.00","1,300.00","51,773.00",600.00,0.00,"821,327.00"
2020-02-18,"1,010,439.00","31,088.00","30,000.00","1,646.00","4,724.00","2,265.00","51,132.00","1,414.00","51,695.00",600.00,0.00,"840,063.00"
2020-02-19,"1,013,080.00","30,932.00","30,000.00","2,222.00","4,449.00","2,612.00","50,167.00","2,095.00","51,714.00",600.00,0.00,"840,942.00"
2020-02-20,"1,010,435.00","31,055.00","19,944.00","1,996.00","3,909.00","2,648.00","66,573.00","1,422.00","51,694.00",600.00,0.00,"824,484.00"
2020-02-21,"1,010,515.00","31,073.00","27,863.00","2,615.00","4,317.00","2,648.00","62,196.00","1,580.00","51,766.00",600.00,0.00,"828,850.00"
2020-02-22,"1,012,630.00","31,056.00","30,000.00","2,120.00","3,927.00","2,584.00","43,223.00","1,316.00","51,837.00",600.00,0.00,"847,960.00"
2020-02-23,"1,005,440.00","31,042.00","30,000.00","2,598.00","3,927.00","2,640.00","32,627.00","1,356.00","51,784.00",600.00,0.00,"858,623.00"
2020-02-24,"1,018,008.00","31,044.00","30,000.00","1,390.00","3,927.00","2,235.00","57,207.00","1,300.00","51,780.00",600.00,0.00,"834,045.00"
2020-02-25,"1,015,121.00","31,055.00","27,863.00","2,063.00","3,372.00","2,265.00","51,853.00","1,414.00","51,766.00",600.00,0.00,"839,079.00"
2020-02-26,"1,017,978.00","30,211.00","30,000.00","3,080.00","3,024.00","2,612.00","65,916.00","2,095.00","60,918.00",600.00,0.00,"816,731.00"
2020-02-27,"1,069,025.00","31,050.00","30,000.00","2,826.00","3,117.00","2,648.00","53,867.00","1,422.00","67,382.00",600.00,0.00,"872,774.00"
2020-02-28,"1,028,510.00","31,040.00","20,192.00","2,602.00","3,077.00","2,648.00","42,380.00","1,580.00","67,382.00",500.00,0.00,"853,780.00"
2020-02-29,"1,036,861.00","31,088.00","18,236.00","2,186.00","3,366.00","2,584.00","33,445.00","1,316.00","67,381.00",500.00,0.00,"864,078.00"
2020-03-01,"1,008,383.00","31,070.00","10,863.00","2,789.00","5,822.00","2,597.00","21,813.00","1,464.00","64,807.00",600.00,0.00,"907,711.00"
2020-03-02,"1,060,185.00","31,047.00","9,889.00","1,296.00","5,822.00","2,147.00","50,108.00","1,454.00","61,902.00",600.00,0.00,"851,564.00"
2020-03-03,"1,082,717.00","31,063.00","12,744.00","1,638.00","5,327.00","2,241.00","64,921.00","1,633.00","66,836.00",700.00,0.00,"810,971.00"
2020-03-04,"987,575.00","30,987.00","40,001.00","2,057.00","5,512.00","2,576.00","70,913.00","1,448.00","75,875.00",700.00,0.00,"795,885.00"
2020-03-05,"1,037,936.00","30,996.00","40,863.00","1,865.00","5,547.00","2,541.00","93,208.00","1,270.00","102,703.00",700.00,0.00,"746,801.00"
2020-03-06,"1,120,763.00","30,967.00","35,000.00","2,927.00","5,484.00","2,431.00","66,352.00","1,274.00","103,437.00",700.00,0.00,"773,085.00"
2020-03-07,"1,085,088.00","30,968.00","30,000.00","2,312.00","4,735.00","2,583.00","81,291.00","1,461.00","103,297.00",600.00,0.00,"758,538.00"
2020-03-08,"1,144,814.00","30,936.00","30,000.00","2,027.00","4,735.00","2,597.00","50,061.00","16,318.00","61,061.00",600.00,0.00,"832,036.00"
2020-03-09,"1,019,029.00","32,347.00","30,000.00","1,186.00","4,735.00","2,147.00","73,616.00","1,483.00","76,391.00",600.00,0.00,"791,740.00"
2020-03-10,"1,124,837.00","31,024.00","35,000.00","1,869.00","4,192.00","2,241.00","104,763.00","1,633.00","103,233.00",600.00,0.00,"734,683.00"
2020-03-11,"1,162,209.00","30,965.00","35,000.00","1,523.00","4,449.00","2,576.00","111,483.00","1,448.00","108,972.00",600.00,0.00,"742,901.00"
2020-03-12,"1,182,485.00","31,017.00",0.00,"1,728.00","4,817.00","2,541.00","108,566.00","1,270.00","104,250.00",600.00,0.00,"750,549.00"
2020-03-13,"1,122,008.00","30,983.00",0.00,"1,529.00","4,719.00","2,431.00","108,462.00","1,249.00","109,534.00",600.00,0.00,"745,404.00"
2020-03-14,"1,119,493.00","31,051.00",0.00,"1,719.00","4,419.00","2,583.00","98,905.00","1,433.00","97,858.00",500.00,0.00,"766,736.00"
