Date,RMS,DMS FB,DMS IB
2021-01-07,574002.29,573450.449,0
2021-01-08,615464.23,614639.307,0
2021-01-09,376027.016,376013.185,0
2021-01-10,379127.013,379125.696,0
2021-01-11,368927.016,368927.016,0
2021-01-12,441964.142,441950.311,0
2021-01-13,455782.9,455769.069,0
2021-01-14,482390.241,482374.434,0
2021-01-15,432900.386,432884.579,0
2021-01-16,408993.767,408977.96,0
2021-01-17,411793.77,411792.453,0
2021-01-18,390993.767,390977.96,0
2021-01-19,390993.767,390977.96,0
2021-01-20,408314.685,408298.878,0
2021-01-21,522120.45,521910.319,0
2021-01-22,557018.434,556578.454,0
2021-01-23,495392.043,495171.065,0
2021-01-24,433765.652,433763.676,0
2021-01-25,463573.649,463569.039,0
2021-01-26,643594.295,642584.098,0
2021-01-27,605634.457,604874.276,0
2021-01-28,607447.043,606674.923,0
2021-01-29,475378.88,475361.097,0
2021-01-30,500379.031,500312.097,0
2021-01-31,497879.031,497828.563,0
2021-02-01,438273.436,438258.692,0
2021-02-02,433580.762,433565.51,0
2021-02-03,456949.29,456934.038,0
2021-02-04,440352.291,440337.039,0
2021-02-05,492853.493,492838.241,0
2021-02-06,592658.404,592137.587,0
2021-02-07,590158.193,589650.087,0
2021-02-08,587657.982,587162.587,0
2021-02-09,603749.452,603172.248,0
2021-02-10,634579.94,633845.993,0
2021-02-11,650686.5,649870.667,6330.717
2021-02-12,663485.947,656607.078,5997.963
2021-02-13,465875.239,459831.374,5997.963
2021-02-14,486884.239,480844.95,5997.963
2021-02-15,461597.236,455553.371,5997.963
2021-02-16,509758.346,509758.346,509758.346
2021-02-17,557919.455,557575.251,0
2021-02-18,633687.605,632958.195,0
2021-02-19,500106.136,500055.857,0
2021-02-20,3000,2984.748,0
2021-02-21,384037.498,384022.246,0
2021-02-22,384046.1,384030.848,0
2021-02-23,286065.015,286065.015,0
2021-02-24,198616.339,198616.339,0
2021-02-25,397434.887,397434.887,0
2021-02-26,436057.445,436049.819,0
2021-02-27,474680.003,474664.751,0
2021-02-28,344602.971,344592.295,0
2021-03-01,424873.015,424862.069,0
2021-03-02,424034.6,424020.923,0
2021-03-03,3000,2986.323,0
2021-03-04,3000,2986.323,0
2021-03-05,3000,2986.323,0
2021-03-06,251207.353,251179.546,0
2021-03-07,499414.705,499372.769,0
2021-03-08,472722.705,472709.479,0
2021-03-09,510855.963,510761.865,0
2021-03-10,469341.142,469327.465,0
2021-03-11,488640.358,488626.681,0
2021-03-12,384866.374,384852.697,0
2021-03-13,358882.146,358868.469,0
2021-03-14,358882.146,358868.469,0
2021-03-15,354715.142,354701.916,0
2021-03-16,426520.081,426494.984,0
2021-03-17,498325.019,498288.051,0
2021-03-18,570490.357,570124.379,0
2021-03-19,565321,564979.426,0
2021-03-20,447461.52,447449.666,0
2021-03-21,447461.52,447449.666,0
2021-03-22,447461.52,447449.666,0
2021-03-23,497996.569,497961.098,0
2021-03-24,575052.952,574666.172,0
2021-03-25,642148.245,641455.57,0
2021-03-26,709243.538,708244.967,0
2021-03-27,597540.66,591786.453,5264.903
2021-03-28,589841.66,584122.554,5264.903
2021-03-29,589841.66,584122.554,5264.903
2021-03-30,589841.66,584122.554,5264.903
2021-03-31,805457.156,798744.532,5275.405
2021-04-01,622484.779,616600.045,5281.707
2021-04-02,549185.307,543568.898,5275.195
2021-04-03,544160.307,538572.975,5275.195
2021-04-04,551378.307,545749.21,5275.195
2021-04-05,524498.154,519024.593,5275.195
2021-04-06,667023.96,660725.699,5275.195
2021-04-07,797897.108,791052.412,5064.355
2021-04-08,755363.723,748765.139,5064.355
2021-04-09,817461.617,810503.715,5064.355
2021-04-10,724798.399,718376.676,5064.355
2021-04-11,491120.402,486014.999,5064.355
2021-04-12,497192.402,492086.999,5064.355
2021-04-13,780311.283,773568.344,5064.355
2021-04-14,613567.428,607789.324,5064.355
2021-04-15,562374.304,561956.775,0
2021-04-16,437878.304,437867.31,0
2021-04-17,439255.307,439244.313,0
2021-04-18,506261.976,506169.131,0
2021-04-19,440087.976,440075.246,0
2021-04-20,385849.278,385840.599,0
2021-04-21,394029.175,390843.166,3164.697
2021-04-22,441678.62,441675.727,0
2021-04-23,384852.16,384849.267,0
2021-04-24,321115.783,321112.89,0
2021-04-25,321115.783,321112.89,0
2021-04-26,418064.783,418061.89,0
2021-04-27,490714.406,490711.513,0
2021-04-28,548833.607,548494.429,0
2021-04-29,490159.793,490156.9,0
2021-04-30,467522.171,467519.278,0
2021-05-01,464922.034,464920.143,0
2021-05-02,462321.896,462321.008,0
2021-05-03,457140.125,457139.018,0
2021-05-04,451958.353,451957.027,0
2021-05-05,366671.37,366670.044,0
2021-05-06,611321.443,610786.114,0
2021-05-07,539740.434,535301.027,4220.492
2021-05-08,425176.709,420936.152,4220.492
2021-05-09,414016.712,409776.818,4220.492
2021-05-10,401042.71,396802.15,4220.49
2021-05-11,551037.52,546337.05,4431.62
2021-05-12,785180.67,779234.07,4642.75
2021-05-13,598940.89,593817.54,4642.75
2021-05-14,533406.7,528467.99,4747.79
