"","Date","node","volume"
"167",2024-02-21,"SMY_I",0
"168",2024-02-21,"SMY_II",34.7232140897
"169",2024-02-22,"CHI_III",27.9696308617
"170",2024-02-22,"GAD_CHI",64.3887981042
"171",2024-02-22,"GAD_JUA",22.8514007613
"172",2024-02-22,"SMY_BRN",0
"173",2024-02-22,"SMY_I",9.1727814368
"174",2024-02-22,"SMY_II",45.7911942167
"175",2024-02-23,"CHI_III",29.9673128113
"176",2024-02-23,"GAD_CHI",64.0738616096
"177",2024-02-23,"GAD_JUA",23.0909050567
"178",2024-02-23,"SMY_BRN",0
"179",2024-02-23,"SMY_I",36.9517482332
"180",2024-02-23,"SMY_II",34.1651712003
"181",2024-02-24,"CHI_III",26.9707898869
"182",2024-02-24,"GAD_CHI",59.6825846087
"183",2024-02-24,"GAD_JUA",23.1235358395
"184",2024-02-24,"SMY_BRN",0
"185",2024-02-24,"SMY_I",11.1166790983
"186",2024-02-24,"SMY_II",0
"187",2024-02-25,"CHI_III",26.9707898869
"188",2024-02-25,"GAD_CHI",63.6835988599
"189",2024-02-25,"GAD_JUA",22.9643371719
"190",2024-02-25,"SMY_BRN",0
"191",2024-02-25,"SMY_I",0
"192",2024-02-25,"SMY_II",22.9740487144
"193",2024-02-26,"CHI_III",26.9707898869
"194",2024-02-26,"GAD_CHI",59.3337460021
"195",2024-02-26,"GAD_JUA",22.7873398955
"196",2024-02-26,"SMY_BRN",0
"197",2024-02-26,"SMY_I",9.1369017016
"198",2024-02-26,"SMY_II",52.0775639637
"199",2024-02-27,"CHI_III",40.7548589056
"200",2024-02-27,"GAD_CHI",58.6049918529
"201",2024-02-27,"GAD_JUA",22.5178534198
"202",2024-02-27,"SMY_BRN",0
"203",2024-02-27,"SMY_I",33.3785362578
"204",2024-02-27,"SMY_II",54.1271232076
"205",2024-02-28,"CHI_III",40.7548589056
"206",2024-02-28,"GAD_CHI",59.1803036306
"207",2024-02-28,"GAD_JUA",22.7312954666
"208",2024-02-28,"SMY_BRN",0
"209",2024-02-28,"SMY_I",36.4181784309
"210",2024-02-28,"SMY_II",61.0059323618
"211",2024-02-29,"CHI_III",37.4478138241
"212",2024-02-29,"GAD_CHI",58.8076982309
"213",2024-02-29,"GAD_JUA",19.7637305962
"214",2024-02-29,"SMY_BRN",0
"215",2024-02-29,"SMY_I",22.6693534828
"216",2024-02-29,"SMY_II",54.333078538
"217",2024-03-01,"CHI_III",38.4579908176
"218",2024-03-01,"GAD_CHI",58.2887133997
"219",2024-03-01,"GAD_JUA",28.1683466786
"220",2024-03-01,"SMY_BRN",0
"221",2024-03-01,"SMY_I",20.7599582832
"222",2024-03-01,"SMY_II",55.257617384
"223",2024-03-02,"CHI_III",34.4625916037
"224",2024-03-02,"GAD_CHI",58.2062535752
"225",2024-03-02,"GAD_JUA",28.1093358149
"226",2024-03-02,"SMY_BRN",0
"227",2024-03-02,"SMY_I",29.7923637875
"228",2024-03-02,"SMY_II",4.516396983
"229",2024-03-03,"CHI_III",34.4625916037
"230",2024-03-03,"GAD_CHI",58.4588596243
"231",2024-03-03,"GAD_JUA",28.2607652485
"232",2024-03-03,"SMY_BRN",0
"233",2024-03-03,"SMY_I",0
"234",2024-03-03,"SMY_II",28.687543398
"235",2024-03-04,"CHI_III",34.4625916037
"236",2024-03-04,"GAD_CHI",58.4532799017
"237",2024-03-04,"GAD_JUA",28.241518737
"238",2024-03-04,"SMY_BRN",0
"239",2024-03-04,"SMY_I",9.075171606
"240",2024-03-04,"SMY_II",54.4386341763
"241",2024-03-05,"CHI_III",37.7583006665
"242",2024-03-05,"GAD_CHI",59.0671906465
"243",2024-03-05,"GAD_JUA",31.428317265
"244",2024-03-05,"SMY_BRN",0
"245",2024-03-05,"SMY_I",41.2062867157
"246",2024-03-05,"SMY_II",39.3465439843
"247",2024-03-06,"CHI_III",38.9569522139
"248",2024-03-06,"GAD_CHI",59.0897567398
"249",2024-03-06,"GAD_JUA",31.4658214764
"250",2024-03-06,"SMY_BRN",0
"251",2024-03-06,"SMY_I",36.9004006594
"252",2024-03-06,"SMY_II",55.3494709187
"253",2024-03-07,"CHI_III",34.8989047222
"254",2024-03-07,"GAD_CHI",59.1812218128
"255",2024-03-07,"GAD_JUA",36.2870902645
"256",2024-03-07,"SMY_BRN",0
"257",2024-03-07,"SMY_I",37.4446355011
"258",2024-03-07,"SMY_II",58.6585642528
"259",2024-03-08,"CHI_III",34.8004120239
"260",2024-03-08,"GAD_CHI",59.3984425325
"261",2024-03-08,"GAD_JUA",36.4434284414
"262",2024-03-08,"SMY_BRN",0
"263",2024-03-08,"SMY_I",37.1675916796
"264",2024-03-08,"SMY_II",56.9310397582
"265",2024-03-09,"CHI_III",31.7415939687
"266",2024-03-09,"GAD_CHI",59.4082247044
"267",2024-03-09,"GAD_JUA",33.5437031097
"268",2024-03-09,"SMY_BRN",0
"269",2024-03-09,"SMY_I",0
"270",2024-03-09,"SMY_II",55.3882464593
"271",2024-03-10,"CHI_III",31.6180631481
"272",2024-03-10,"GAD_CHI",59.2695085628
"273",2024-03-10,"GAD_JUA",33.483985952
"274",2024-03-10,"SMY_BRN",0
"275",2024-03-10,"SMY_I",0
"276",2024-03-10,"SMY_II",55.1221501948
"277",2024-03-11,"CHI_III",31.7120002501
"278",2024-03-11,"GAD_CHI",59.3682131493
"279",2024-03-11,"GAD_JUA",33.534132826
"280",2024-03-11,"SMY_BRN",0
"281",2024-03-11,"SMY_I",9.2069660664
"282",2024-03-11,"SMY_II",55.3050803408
"283",2024-03-12,"CHI_III",35.626175654
"284",2024-03-12,"GAD_CHI",60.3186729851
"285",2024-03-12,"GAD_JUA",31.6120243344
"286",2024-03-12,"SMY_BRN",0
"287",2024-03-12,"SMY_I",36.8961628954
"288",2024-03-12,"SMY_II",55.3441030843
"289",2024-03-13,"CHI_III",39.5145713269
"290",2024-03-13,"GAD_CHI",60.3142586476
"291",2024-03-13,"GAD_JUA",33.5605835363
"292",2024-03-13,"SMY_BRN",0
"293",2024-03-13,"SMY_I",34.1309865707
"294",2024-03-13,"SMY_II",61.8060575197
"295",2024-03-14,"CHI_III",37.8657279839
"296",2024-03-14,"GAD_CHI",60.6047573698
"297",2024-03-14,"GAD_JUA",37.6075422122
"298",2024-03-14,"SMY_BRN",0
"299",2024-03-14,"SMY_I",37.0840724141
"300",2024-03-14,"SMY_II",57.4804658608
"301",2024-03-15,"CHI_III",34.7585287897
"302",2024-03-15,"GAD_CHI",60.4297730313
"303",2024-03-15,"GAD_JUA",34.5740094822
"304",2024-03-15,"SMY_BRN",0
"305",2024-03-15,"SMY_I",32.9209636899
"306",2024-03-15,"SMY_II",55.5143199383
"307",2024-03-16,"CHI_III",25.9845209453
"308",2024-03-16,"GAD_CHI",66.3920597764
"309",2024-03-16,"GAD_JUA",32.7862027947
"310",2024-03-16,"SMY_BRN",0
"311",2024-03-16,"SMY_I",24.9864922086
"312",2024-03-16,"SMY_II",55.5142139942
"313",2024-03-17,"CHI_III",26.0070164092
"314",2024-03-17,"GAD_CHI",65.4821412162
"315",2024-03-17,"GAD_JUA",32.8322178488
"316",2024-03-17,"SMY_BRN",0
"317",2024-03-17,"SMY_I",33.3531803032
"318",2024-03-17,"SMY_II",27.7938695998
"319",2024-03-18,"CHI_III",26.0125608171
"320",2024-03-18,"GAD_CHI",57.4550745915
"321",2024-03-18,"GAD_JUA",32.7295933306
"322",2024-03-18,"SMY_BRN",0
"323",2024-03-18,"SMY_I",32.4363753765
"324",2024-03-18,"SMY_II",37.0720301014
"325",2024-03-19,"CHI_III",32.8408346356
"326",2024-03-19,"GAD_CHI",60.5886891813
"327",2024-03-19,"GAD_JUA",34.6916074332
"328",2024-03-19,"SMY_BRN",0
"329",2024-03-19,"SMY_I",32.427370128
"330",2024-03-19,"SMY_II",46.3209147167
"331",2024-03-20,"CHI_III",41.0662992449
"332",2024-03-20,"GAD_CHI",66.4396286773
"333",2024-03-20,"GAD_JUA",34.6789647706
"334",2024-03-20,"SMY_BRN",0
"335",2024-03-20,"SMY_I",32.4244036932
"336",2024-03-20,"SMY_II",55.5853731147
"337",2024-03-21,"CHI_III",39.965999137
"338",2024-03-21,"GAD_CHI",65.4590807171
"339",2024-03-21,"GAD_JUA",31.7531418756
"340",2024-03-21,"SMY_BRN",0
"341",2024-03-21,"SMY_I",22.2334641407
"342",2024-03-21,"SMY_II",58.3629802138
"343",2024-03-22,"CHI_III",35.1348775476
"344",2024-03-22,"GAD_CHI",60.4896314478
"345",2024-03-22,"GAD_JUA",28.799844144
"346",2024-03-22,"SMY_BRN",0
"347",2024-03-22,"SMY_I",33.3031040586
"348",2024-03-22,"SMY_II",55.5128720356
"349",2024-03-23,"CHI_III",32.1439696605
"350",2024-03-23,"GAD_CHI",65.2299942582
"351",2024-03-23,"GAD_JUA",28.75676021
"352",2024-03-23,"SMY_BRN",0
"353",2024-03-23,"SMY_I",17.5760202459
"354",2024-03-23,"SMY_II",27.7164950921
"355",2024-03-24,"CHI_III",32.1351409855
"356",2024-03-24,"GAD_CHI",60.3714684616
"357",2024-03-24,"GAD_JUA",28.7427755888
"358",2024-03-24,"SMY_BRN",0
"359",2024-03-24,"SMY_I",0
"360",2024-03-24,"SMY_II",41.5223885954
"361",2024-03-25,"CHI_III",41.8444939741
"362",2024-03-25,"GAD_CHI",60.3230520079
"363",2024-03-25,"GAD_JUA",28.7296032057
"364",2024-03-25,"SMY_BRN",0
"365",2024-03-25,"SMY_I",50.6952759763
"366",2024-03-25,"SMY_II",9.2251178222
"367",2024-03-26,"CHI_III",41.9935926375
"368",2024-03-26,"GAD_CHI",63.4755952769
"369",2024-03-26,"GAD_JUA",36.6008966887
"370",2024-03-26,"SMY_BRN",0
"371",2024-03-26,"SMY_I",27.7613800758
"372",2024-03-26,"SMY_II",55.5374510668
"373",2024-03-27,"CHI_III",51.6323162261
"374",2024-03-27,"GAD_CHI",60.9160211356
"375",2024-03-27,"GAD_JUA",38.7573182148
"376",2024-03-27,"SMY_BRN",0
"377",2024-03-27,"SMY_I",19.5609535888
"378",2024-03-27,"SMY_II",60.5849458231
"379",2024-03-28,"CHI_III",38.695376231
"380",2024-03-28,"GAD_CHI",43.4844380127
"381",2024-03-28,"GAD_JUA",28.8521805294
"382",2024-03-28,"SMY_BRN",0
"383",2024-03-28,"SMY_I",0
"384",2024-03-28,"SMY_II",55.8810630978
"385",2024-03-29,"CHI_III",38.6407443901
"386",2024-03-29,"GAD_CHI",60.6066643636
"387",2024-03-29,"GAD_JUA",28.8809620099
"388",2024-03-29,"SMY_BRN",0
"389",2024-03-29,"SMY_I",0
"390",2024-03-29,"SMY_II",26.0173283016
"391",2024-03-30,"CHI_III",38.4293505959
"392",2024-03-30,"GAD_CHI",60.3088908132
"393",2024-03-30,"GAD_JUA",28.7105685824
"394",2024-03-30,"SMY_BRN",0
"395",2024-03-30,"SMY_I",0
"396",2024-03-30,"SMY_II",27.8256175151
"397",2024-03-31,"CHI_III",38.6958706368
"398",2024-03-31,"GAD_CHI",60.5391426572
"399",2024-03-31,"GAD_JUA",28.8145703739
"400",2024-03-31,"SMY_BRN",0
"401",2024-03-31,"SMY_I",2.7896847265
"402",2024-03-31,"SMY_II",55.6645486721
"403",2024-04-01,"CHI_III",42.6949778942
"404",2024-04-01,"GAD_CHI",58.4366819927
"405",2024-04-01,"GAD_JUA",28.9190312565
"406",2024-04-01,"SMY_BRN",0
"407",2024-04-01,"SMY_I",32.5462394082
"408",2024-04-01,"SMY_II",55.8077850953
"409",2024-04-02,"CHI_III",50.5171839442
"410",2024-04-02,"GAD_CHI",61.3558657241
"411",2024-04-02,"GAD_JUA",37.6787366474
"412",2024-04-02,"SMY_BRN",0
"413",2024-04-02,"SMY_I",35.3208447578
"414",2024-04-02,"SMY_II",55.7701749398
"415",2024-04-03,"CHI_III",42.6506932604
"416",2024-04-03,"GAD_CHI",61.3583730678
"417",2024-04-03,"GAD_JUA",21.1109510865
"418",2024-04-03,"SMY_BRN",0
"419",2024-04-03,"SMY_I",32.5472635345
"420",2024-04-03,"SMY_II",60.4243698822
"421",2024-04-04,"CHI_III",39.6353476009
"422",2024-04-04,"GAD_CHI",61.1991390855
"423",2024-04-04,"GAD_JUA",27.8545402544
"424",2024-04-04,"SMY_BRN",0
"425",2024-04-04,"SMY_I",18.5551909328
"426",2024-04-04,"SMY_II",60.3054652873
"427",2024-04-05,"CHI_III",42.4996876032
"428",2024-04-05,"GAD_CHI",42.110307721
"429",2024-04-05,"GAD_JUA",26.3775735563
"430",2024-04-05,"SMY_BRN",0
"431",2024-04-05,"SMY_I",22.2289791738
"432",2024-04-05,"SMY_II",58.3504081806
"433",2024-04-06,"CHI_III",42.6244544383
"434",2024-04-06,"GAD_CHI",42.2287885395
"435",2024-04-06,"GAD_JUA",26.9156283255
"436",2024-04-06,"SMY_BRN",0
"437",2024-04-06,"SMY_I",27.8564119335
"438",2024-04-06,"SMY_II",55.7134595316
"439",2024-04-07,"CHI_III",42.6830415256
"440",2024-04-07,"GAD_CHI",67.2650391604
"441",2024-04-07,"GAD_JUA",26.9402426714
"442",2024-04-07,"SMY_BRN",0
"443",2024-04-07,"SMY_I",30.6762554138
"444",2024-04-07,"SMY_II",55.7775203974
"445",2024-04-08,"CHI_III",42.6468439581
"446",2024-04-08,"GAD_CHI",58.3894662388
"447",2024-04-08,"GAD_JUA",26.9381591041
"448",2024-04-08,"SMY_BRN",0
"449",2024-04-08,"SMY_I",30.6686627533
"450",2024-04-08,"SMY_II",58.5489827387
"451",2024-04-09,"CHI_III",45.1314096766
"452",2024-04-09,"GAD_CHI",56.4744206872
"453",2024-04-09,"GAD_JUA",21.0956245067
"454",2024-04-09,"SMY_BRN",0
"455",2024-04-09,"SMY_I",32.5456390583
"456",2024-04-09,"SMY_II",60.4432985614
"457",2024-04-10,"CHI_III",45.3498310961
"458",2024-04-10,"GAD_CHI",67.3057923242
"459",2024-04-10,"GAD_JUA",38.6973538542
"460",2024-04-10,"SMY_BRN",0
"461",2024-04-10,"SMY_I",32.5571163358
"462",2024-04-10,"SMY_II",62.3237710217
"463",2024-04-11,"CHI_III",47.2903385464
"464",2024-04-11,"GAD_CHI",64.3196166069
"465",2024-04-11,"GAD_JUA",35.7587470378
"466",2024-04-11,"SMY_BRN",0
"467",2024-04-11,"SMY_I",32.558740812
"468",2024-04-11,"SMY_II",62.3241241687
"469",2024-04-12,"CHI_III",47.2679490266
"470",2024-04-12,"GAD_CHI",64.276638617
"471",2024-04-12,"GAD_JUA",32.8061909149
"472",2024-04-12,"SMY_BRN",0
"473",2024-04-12,"SMY_I",23.2446652605
"474",2024-04-12,"SMY_II",62.2801220525
"475",2024-04-13,"CHI_III",43.2858281399
"476",2024-04-13,"GAD_CHI",63.2152906232
"477",2024-04-13,"GAD_JUA",30.7928998679
"478",2024-04-13,"SMY_BRN",0
"479",2024-04-13,"SMY_I",20.4065640803
"480",2024-04-13,"SMY_II",57.5321312669
"481",2024-04-14,"CHI_III",43.24285015
"482",2024-04-14,"GAD_CHI",58.2680543002
"483",2024-04-14,"GAD_JUA",30.7754544061
"484",2024-04-14,"SMY_BRN",0
"485",2024-04-14,"SMY_I",6.4913362658
"486",2024-04-14,"SMY_II",55.6329773303
"487",2024-04-15,"CHI_III",43.2039333506
"488",2024-04-15,"GAD_CHI",58.2090434365
"489",2024-04-15,"GAD_JUA",30.7454369111
"490",2024-04-15,"SMY_BRN",0
"491",2024-04-15,"SMY_I",27.7864181981
"492",2024-04-15,"SMY_II",62.0713415461
"493",2024-04-16,"CHI_III",47.0587447438
"494",2024-04-16,"GAD_CHI",58.1355535458
"495",2024-04-16,"GAD_JUA",30.7072617204
"496",2024-04-16,"SMY_BRN",0
"497",2024-04-16,"SMY_I",13.8767701062
"498",2024-04-16,"SMY_II",72.1586324541
"499",2024-04-17,"CHI_III",47.0038303853
"500",2024-04-17,"GAD_CHI",56.0746935979
"501",2024-04-17,"GAD_JUA",20.9247013587
"502",2024-04-17,"SMY_BRN",0
"503",2024-04-17,"SMY_I",13.8584417769
"504",2024-04-17,"SMY_II",89.6155009022
"505",2024-04-18,"CHI_III",0
"506",2024-04-18,"GAD_CHI",0
"507",2024-04-18,"GAD_JUA",0
"508",2024-04-18,"SMY_BRN",0
"509",2024-04-18,"SMY_I",0
"510",2024-04-18,"SMY_II",0
"511",2024-04-19,"CHI_III",0
"512",2024-04-19,"GAD_CHI",0
"513",2024-04-19,"GAD_JUA",0
"514",2024-04-19,"SMY_BRN",0
"515",2024-04-19,"SMY_I",0
"516",2024-04-19,"SMY_II",0
"517",2024-04-20,"CHI_III",0
"518",2024-04-20,"GAD_CHI",0
"519",2024-04-20,"GAD_JUA",0
"520",2024-04-20,"SMY_BRN",0
"521",2024-04-20,"SMY_I",0
"522",2024-04-20,"SMY_II",0
"523",2024-04-21,"CHI_III",45.3785066325
"524",2024-04-21,"GAD_CHI",58.4946334154
"525",2024-04-21,"GAD_JUA",23.0692218309
"526",2024-04-21,"SMY_BRN",0
"527",2024-04-21,"SMY_I",13.9615960156
"528",2024-04-21,"SMY_II",83.7714477727
"529",2024-04-22,"CHI_III",45.8613998403
"530",2024-04-22,"GAD_CHI",57.9389566109
"531",2024-04-22,"GAD_JUA",21.1272311632
"532",2024-04-22,"SMY_BRN",0
"533",2024-04-22,"SMY_I",13.9724376285
"534",2024-04-22,"SMY_II",88.4993798087
"535",2024-04-23,"CHI_III",45.3462643114
"536",2024-04-23,"GAD_CHI",55.9205802471
"537",2024-04-23,"GAD_JUA",20.8948251225
"538",2024-04-23,"SMY_BRN",0
"539",2024-04-23,"SMY_I",13.8045868594
"540",2024-04-23,"SMY_II",87.4401860116
"541",2024-04-24,"CHI_III",42.4277515593
"542",2024-04-24,"GAD_CHI",64.6610038118
"543",2024-04-24,"GAD_JUA",20.8782625282
"544",2024-04-24,"SMY_BRN",0
"545",2024-04-24,"SMY_I",13.8079417559
"546",2024-04-24,"SMY_II",85.6154048332
"547",2024-04-25,"CHI_III",40.7572956199
"548",2024-04-25,"GAD_CHI",57.8685744138
"549",2024-04-25,"GAD_JUA",20.9005107892
"550",2024-04-25,"SMY_BRN",0
"551",2024-04-25,"SMY_I",23.0203462861
"552",2024-04-25,"SMY_II",82.8754432043
"553",2024-04-26,"CHI_III",36.8396946901
"554",2024-04-26,"GAD_CHI",57.8611583268
"555",2024-04-26,"GAD_JUA",20.8951076401
"556",2024-04-26,"SMY_BRN",0
"557",2024-04-26,"SMY_I",18.4151328326
"558",2024-04-26,"SMY_II",87.4691440656
